order_id,created_at,promised_delivery_time,actual_delivery_time,ordered_quantity,delivered_quantity,quantity_unit,order_status,raw_order_status,warehouse_id,carrier_id,destination_region,sales_channel
ORD-SYN-C-0115,2026-06-12T13:33:00+08:00,2026-06-15T13:33:00+08:00,2026-06-14T13:09:58+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0116,2026-06-12T16:57:00+08:00,2026-06-15T16:57:00+08:00,2026-06-20T10:37:11+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0117,2026-06-12T19:21:00+08:00,2026-06-15T19:21:00+08:00,2026-06-14T15:11:03+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-C-0118,2026-06-12T11:45:00+08:00,2026-06-15T11:45:00+08:00,2026-06-19T21:00:46+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0119,2026-06-12T14:09:00+08:00,2026-06-15T14:09:00+08:00,2026-06-14T09:17:23+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0120,2026-06-12T17:33:00+08:00,2026-06-15T17:33:00+08:00,2026-06-20T10:23:29+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-ZJ-HZ,synthetic_store
ORD-SYN-C-0121,2026-06-13T09:07:00+08:00,2026-06-16T09:07:00+08:00,2026-06-15T00:33:05+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-C-0122,2026-06-13T12:31:00+08:00,2026-06-16T12:31:00+08:00,2026-06-15T03:05:52+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0123,2026-06-13T15:55:00+08:00,2026-06-16T15:55:00+08:00,2026-06-15T10:53:07+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-C-0124,2026-06-13T18:19:00+08:00,2026-06-16T18:19:00+08:00,2026-06-21T22:54:32+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0125,2026-06-13T10:43:00+08:00,2026-06-16T10:43:00+08:00,2026-06-15T10:17:40+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-C-0126,2026-06-13T13:07:00+08:00,2026-06-16T13:07:00+08:00,2026-06-21T02:50:39+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0127,2026-06-13T16:31:00+08:00,2026-06-16T16:31:00+08:00,2026-06-15T15:15:19+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0128,2026-06-13T19:55:00+08:00,2026-06-16T19:55:00+08:00,2026-06-21T14:58:09+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-ZJ-HZ,synthetic_store
ORD-SYN-C-0129,2026-06-13T11:19:00+08:00,2026-06-16T11:19:00+08:00,2026-06-15T14:12:27+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0130,2026-06-13T14:43:00+08:00,2026-06-16T14:43:00+08:00,2026-06-15T15:33:39+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-C-0131,2026-06-14T17:17:00+08:00,2026-06-17T17:17:00+08:00,2026-06-16T17:05:37+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_store
ORD-SYN-C-0132,2026-06-14T09:41:00+08:00,2026-06-17T09:41:00+08:00,2026-06-21T17:30:49+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0133,2026-06-14T12:05:00+08:00,2026-06-17T12:05:00+08:00,2026-06-16T11:19:51+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0134,2026-06-14T15:29:00+08:00,2026-06-17T15:29:00+08:00,2026-06-16T12:22:04+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0135,2026-06-14T18:53:00+08:00,2026-06-17T18:53:00+08:00,2026-06-23T04:05:33+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_classroom
ORD-SYN-C-0136,2026-06-14T10:17:00+08:00,2026-06-17T10:17:00+08:00,2026-06-16T08:19:55+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0137,2026-06-14T13:41:00+08:00,2026-06-17T13:41:00+08:00,2026-06-16T11:01:35+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-C-0138,2026-06-14T16:05:00+08:00,2026-06-17T16:05:00+08:00,2026-06-16T07:25:10+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-C-0139,2026-06-14T19:29:00+08:00,2026-06-17T19:29:00+08:00,2026-06-22T22:26:40+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_classroom
ORD-SYN-C-0140,2026-06-14T11:53:00+08:00,2026-06-17T11:53:00+08:00,2026-06-16T12:49:00+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0141,2026-06-15T14:27:00+08:00,2026-06-18T14:27:00+08:00,2026-06-22T01:07:33+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0142,2026-06-15T17:51:00+08:00,2026-06-18T17:51:00+08:00,2026-06-17T10:08:19+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0143,2026-06-15T09:15:00+08:00,2026-06-18T09:15:00+08:00,2026-06-17T07:20:18+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0144,2026-06-15T12:39:00+08:00,2026-06-18T12:39:00+08:00,2026-06-17T06:38:49+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0145,2026-06-15T15:03:00+08:00,2026-06-18T15:03:00+08:00,2026-06-17T13:49:03+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0146,2026-06-15T18:27:00+08:00,2026-06-18T18:27:00+08:00,2026-06-17T12:17:47+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0147,2026-06-15T10:51:00+08:00,2026-06-18T10:51:00+08:00,2026-06-23T03:31:26+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_store
ORD-SYN-C-0148,2026-06-15T13:15:00+08:00,2026-06-18T13:15:00+08:00,2026-06-23T11:37:22+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-SD-QD,synthetic_classroom
ORD-SYN-C-0149,2026-06-15T16:39:00+08:00,2026-06-18T16:39:00+08:00,2026-06-17T04:34:14+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0150,2026-06-15T19:03:00+08:00,2026-06-18T19:03:00+08:00,2026-06-17T10:49:13+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0151,2026-06-16T11:37:00+08:00,2026-06-19T11:37:00+08:00,2026-06-18T10:40:58+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0152,2026-06-16T14:01:00+08:00,2026-06-19T14:01:00+08:00,2026-06-17T22:50:08+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_marketplace
ORD-SYN-C-0153,2026-06-16T17:25:00+08:00,2026-06-19T17:25:00+08:00,2026-06-24T06:29:53+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-HB-WH,synthetic_marketplace
ORD-SYN-C-0154,2026-06-16T09:49:00+08:00,2026-06-19T09:49:00+08:00,2026-06-24T20:59:49+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0155,2026-06-16T12:13:00+08:00,2026-06-19T12:13:00+08:00,2026-06-24T08:22:41+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0156,2026-06-16T15:37:00+08:00,2026-06-19T15:37:00+08:00,2026-06-24T06:07:21+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0157,2026-06-16T18:01:00+08:00,2026-06-19T18:01:00+08:00,2026-06-18T08:08:21+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-C-0158,2026-06-16T10:25:00+08:00,2026-06-19T10:25:00+08:00,2026-06-17T23:56:09+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-C-0159,2026-06-16T13:49:00+08:00,2026-06-19T13:49:00+08:00,2026-06-23T12:42:04+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-HB-WH,synthetic_store
ORD-SYN-C-0160,2026-06-16T16:13:00+08:00,2026-06-19T16:13:00+08:00,2026-06-18T06:36:08+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0161,2026-06-17T19:47:00+08:00,2026-06-20T19:47:00+08:00,2026-06-19T13:28:59+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0162,2026-06-17T11:11:00+08:00,2026-06-20T11:11:00+08:00,2026-06-19T10:06:13+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-C-0163,2026-06-17T14:35:00+08:00,2026-06-20T14:35:00+08:00,2026-06-19T08:20:44+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_marketplace
ORD-SYN-C-0164,2026-06-17T17:59:00+08:00,2026-06-20T17:59:00+08:00,2026-06-19T05:46:03+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-C-0165,2026-06-17T09:23:00+08:00,2026-06-20T09:23:00+08:00,2026-06-18T22:13:39+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0166,2026-06-17T12:47:00+08:00,2026-06-20T12:47:00+08:00,2026-06-19T13:21:00+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0167,2026-06-17T15:11:00+08:00,2026-06-20T15:11:00+08:00,2026-06-25T07:26:49+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0168,2026-06-17T18:35:00+08:00,2026-06-20T18:35:00+08:00,2026-06-19T16:49:21+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-C-0169,2026-06-17T10:59:00+08:00,2026-06-20T10:59:00+08:00,2026-06-25T02:25:48+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-HB-WH,synthetic_marketplace
ORD-SYN-C-0170,2026-06-17T13:23:00+08:00,2026-06-20T13:23:00+08:00,2026-06-24T22:46:34+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-C-0171,2026-06-18T16:57:00+08:00,2026-06-21T16:57:00+08:00,2026-06-25T21:47:51+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-SD-QD,synthetic_store
ORD-SYN-C-0172,2026-06-18T19:21:00+08:00,2026-06-21T19:21:00+08:00,2026-06-20T15:27:43+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_classroom
ORD-SYN-C-0173,2026-06-18T11:45:00+08:00,2026-06-21T11:45:00+08:00,2026-06-20T04:05:04+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_store
ORD-SYN-C-0174,2026-06-18T14:09:00+08:00,2026-06-21T14:09:00+08:00,2026-06-20T03:13:47+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-HB-WH,synthetic_classroom
ORD-SYN-C-0175,2026-06-18T17:33:00+08:00,2026-06-21T17:33:00+08:00,2026-06-20T14:25:41+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-C-0176,2026-06-18T09:57:00+08:00,2026-06-21T09:57:00+08:00,2026-06-26T01:26:42+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-SLOW,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0177,2026-06-18T12:21:00+08:00,2026-06-21T12:21:00+08:00,2026-06-25T20:12:14+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-SLOW,CN-JS-NJ,synthetic_classroom
ORD-SYN-C-0178,2026-06-18T15:45:00+08:00,2026-06-21T15:45:00+08:00,2026-06-20T08:40:36+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-C-0179,2026-06-18T18:09:00+08:00,2026-06-21T18:09:00+08:00,2026-06-20T06:12:46+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-C-0180,2026-06-18T10:33:00+08:00,2026-06-21T10:33:00+08:00,2026-06-19T21:32:06+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
