order_id,created_at,promised_delivery_time,actual_delivery_time,ordered_quantity,delivered_quantity,quantity_unit,order_status,raw_order_status,warehouse_id,carrier_id,destination_region,sales_channel
ORD-SYN-A-0115,2026-06-12T13:33:00+08:00,2026-06-15T13:33:00+08:00,2026-06-14T06:10:18+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-A-0116,2026-06-12T16:57:00+08:00,2026-06-15T16:57:00+08:00,2026-06-14T09:28:35+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0117,2026-06-12T19:21:00+08:00,2026-06-15T19:21:00+08:00,2026-06-14T14:11:19+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-A-0118,2026-06-12T11:45:00+08:00,2026-06-15T11:45:00+08:00,2026-06-14T07:11:23+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-A-0119,2026-06-12T14:09:00+08:00,2026-06-15T14:09:00+08:00,2026-06-14T12:01:18+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0120,2026-06-12T17:33:00+08:00,2026-06-15T17:33:00+08:00,2026-06-14T15:43:18+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0121,2026-06-13T09:07:00+08:00,2026-06-16T09:07:00+08:00,2026-06-15T06:10:40+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_store
ORD-SYN-A-0122,2026-06-13T12:31:00+08:00,2026-06-16T12:31:00+08:00,2026-06-15T09:47:46+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0123,2026-06-13T15:55:00+08:00,2026-06-16T15:55:00+08:00,2026-06-15T03:55:48+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_classroom
ORD-SYN-A-0124,2026-06-13T18:19:00+08:00,2026-06-16T18:19:00+08:00,2026-06-15T07:56:26+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0125,2026-06-13T10:43:00+08:00,2026-06-16T10:43:00+08:00,2026-06-15T16:37:11+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0126,2026-06-13T13:07:00+08:00,2026-06-16T13:07:00+08:00,2026-06-15T10:44:16+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-A-0127,2026-06-13T16:31:00+08:00,2026-06-16T16:31:00+08:00,2026-06-15T17:58:19+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0128,2026-06-13T19:55:00+08:00,2026-06-16T19:55:00+08:00,2026-06-15T14:13:06+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_classroom
ORD-SYN-A-0129,2026-06-13T11:19:00+08:00,2026-06-16T11:19:00+08:00,2026-06-15T14:11:05+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-A-0130,2026-06-13T14:43:00+08:00,2026-06-16T14:43:00+08:00,2026-06-15T12:11:45+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-A-0131,2026-06-14T17:17:00+08:00,2026-06-17T17:17:00+08:00,2026-06-16T11:43:51+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-JS-NJ,synthetic_store
ORD-SYN-A-0132,2026-06-14T09:41:00+08:00,2026-06-17T09:41:00+08:00,2026-06-16T08:11:32+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-A-0133,2026-06-14T12:05:00+08:00,2026-06-17T12:05:00+08:00,2026-06-16T09:56:49+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-A-0134,2026-06-14T15:29:00+08:00,2026-06-17T15:29:00+08:00,2026-06-16T09:57:18+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_store
ORD-SYN-A-0135,2026-06-14T18:53:00+08:00,2026-06-17T18:53:00+08:00,2026-06-16T20:01:48+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-A-0136,2026-06-14T10:17:00+08:00,2026-06-17T10:17:00+08:00,2026-06-15T21:40:22+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_classroom
ORD-SYN-A-0137,2026-06-14T13:41:00+08:00,2026-06-17T13:41:00+08:00,2026-06-16T04:55:18+08:00,3,3,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-A-0138,2026-06-14T16:05:00+08:00,2026-06-17T16:05:00+08:00,2026-06-16T10:18:43+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_store
ORD-SYN-A-0139,2026-06-14T19:29:00+08:00,2026-06-17T19:29:00+08:00,2026-06-16T22:08:17+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-ZJ-HZ,synthetic_store
ORD-SYN-A-0140,2026-06-14T11:53:00+08:00,2026-06-17T11:53:00+08:00,2026-06-16T04:26:51+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_store
ORD-SYN-A-0141,2026-06-15T14:27:00+08:00,2026-06-18T14:27:00+08:00,2026-06-17T14:21:13+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0142,2026-06-15T17:51:00+08:00,2026-06-18T17:51:00+08:00,2026-06-17T08:15:44+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0143,2026-06-15T09:15:00+08:00,2026-06-18T09:15:00+08:00,2026-06-17T15:56:14+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-A-0144,2026-06-15T12:39:00+08:00,2026-06-18T12:39:00+08:00,2026-06-17T03:15:58+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-A-0145,2026-06-15T15:03:00+08:00,2026-06-18T15:03:00+08:00,2026-06-17T14:39:23+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0146,2026-06-15T18:27:00+08:00,2026-06-18T18:27:00+08:00,2026-06-17T15:53:48+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-A-0147,2026-06-15T10:51:00+08:00,2026-06-18T10:51:00+08:00,2026-06-17T07:57:46+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-A-0148,2026-06-15T13:15:00+08:00,2026-06-18T13:15:00+08:00,2026-06-17T14:31:48+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-A-0149,2026-06-15T16:39:00+08:00,2026-06-18T16:39:00+08:00,2026-06-17T12:57:18+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0150,2026-06-15T19:03:00+08:00,2026-06-18T19:03:00+08:00,2026-06-17T14:10:52+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_marketplace
ORD-SYN-A-0151,2026-06-16T11:37:00+08:00,2026-06-19T11:37:00+08:00,2026-06-18T14:03:23+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-A-0152,2026-06-16T14:01:00+08:00,2026-06-19T14:01:00+08:00,2026-06-18T11:50:51+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-A-0153,2026-06-16T17:25:00+08:00,2026-06-19T17:25:00+08:00,2026-06-18T13:33:13+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0154,2026-06-16T09:49:00+08:00,2026-06-19T09:49:00+08:00,2026-06-18T11:13:44+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0155,2026-06-16T12:13:00+08:00,2026-06-19T12:13:00+08:00,2026-06-18T11:11:19+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-A-0156,2026-06-16T15:37:00+08:00,2026-06-19T15:37:00+08:00,2026-06-18T12:28:21+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-A-0157,2026-06-16T18:01:00+08:00,2026-06-19T18:01:00+08:00,2026-06-18T12:34:34+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0158,2026-06-16T10:25:00+08:00,2026-06-19T10:25:00+08:00,2026-06-18T06:49:03+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0159,2026-06-16T13:49:00+08:00,2026-06-19T13:49:00+08:00,2026-06-18T12:19:42+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0160,2026-06-16T16:13:00+08:00,2026-06-19T16:13:00+08:00,2026-06-18T15:25:04+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_store
ORD-SYN-A-0161,2026-06-17T19:47:00+08:00,2026-06-20T19:47:00+08:00,2026-06-19T12:04:38+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0162,2026-06-17T11:11:00+08:00,2026-06-20T11:11:00+08:00,2026-06-19T04:22:51+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0163,2026-06-17T14:35:00+08:00,2026-06-20T14:35:00+08:00,2026-06-19T09:58:31+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_store
ORD-SYN-A-0164,2026-06-17T17:59:00+08:00,2026-06-20T17:59:00+08:00,2026-06-19T11:48:49+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-A-0165,2026-06-17T09:23:00+08:00,2026-06-20T09:23:00+08:00,2026-06-19T08:57:56+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0166,2026-06-17T12:47:00+08:00,2026-06-20T12:47:00+08:00,2026-06-19T13:04:23+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0167,2026-06-17T15:11:00+08:00,2026-06-20T15:11:00+08:00,2026-06-19T07:52:52+08:00,1,0,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_classroom
ORD-SYN-A-0168,2026-06-17T18:35:00+08:00,2026-06-20T18:35:00+08:00,2026-06-19T18:17:07+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-A-0169,2026-06-17T10:59:00+08:00,2026-06-20T10:59:00+08:00,2026-06-19T02:43:51+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_store
ORD-SYN-A-0170,2026-06-17T13:23:00+08:00,2026-06-20T13:23:00+08:00,2026-06-19T07:09:05+08:00,2,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0171,2026-06-18T16:57:00+08:00,2026-06-21T16:57:00+08:00,2026-06-20T10:35:17+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0172,2026-06-18T19:21:00+08:00,2026-06-21T19:21:00+08:00,2026-06-20T07:30:10+08:00,4,4,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-HB-WH,synthetic_marketplace
ORD-SYN-A-0173,2026-06-18T11:45:00+08:00,2026-06-21T11:45:00+08:00,2026-06-20T03:22:53+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0174,2026-06-18T14:09:00+08:00,2026-06-21T14:09:00+08:00,2026-06-20T07:59:17+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0175,2026-06-18T17:33:00+08:00,2026-06-21T17:33:00+08:00,2026-06-20T11:24:24+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-A-0176,2026-06-18T09:57:00+08:00,2026-06-21T09:57:00+08:00,2026-06-20T08:32:50+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-A-0177,2026-06-18T12:21:00+08:00,2026-06-21T12:21:00+08:00,2026-06-20T12:20:35+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-JS-NJ,synthetic_marketplace
ORD-SYN-A-0178,2026-06-18T15:45:00+08:00,2026-06-21T15:45:00+08:00,2026-06-20T11:07:35+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-ZJ-HZ,synthetic_store
ORD-SYN-A-0179,2026-06-18T18:09:00+08:00,2026-06-21T18:09:00+08:00,2026-06-20T04:52:43+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-ZJ-HZ,synthetic_marketplace
ORD-SYN-A-0180,2026-06-18T10:33:00+08:00,2026-06-21T10:33:00+08:00,2026-06-20T06:11:15+08:00,1,1,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
