tracking_event_id,order_id,shipment_id,event_time,event_code,raw_status,carrier_id,location_code,region_code,exception_code,sequence_number
TRE-SYN-A-0047-01,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-05T22:03:09+08:00,shipment_created,shipment_created,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-A-0047-02,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-06T03:10:47+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-A-0047-03,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-06T03:47:16+08:00,origin_departed,origin_departed,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-A-0047-04,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-06T04:17:24+08:00,in_transit,in_transit,CAR-SYN-ECON,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-A-0047-05,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-06T17:01:56+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-A-0047-06,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-06T20:11:42+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-A-0047-07,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-07T04:27:59+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-A-0047-08,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-07T07:57:30+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-A-0047-09,ORD-SYN-A-0047,SHP-SYN-A-0047,2026-06-07T09:54:39+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-A-0048-01,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-05T14:11:30+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-HB-WH,,1
TRE-SYN-A-0048-02,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-05T21:10:30+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-HB-WH,,2
TRE-SYN-A-0048-03,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-05T22:22:48+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-HB-WH,,3
TRE-SYN-A-0048-04,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-05T23:50:01+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-HB-WH,,4
TRE-SYN-A-0048-05,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-06T10:38:05+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-HB-WH,,5
TRE-SYN-A-0048-06,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-06T14:02:14+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-HB-WH,,6
TRE-SYN-A-0048-07,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-07T01:31:50+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-HB-WH,CN-HB-WH,,7
TRE-SYN-A-0048-08,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-07T09:34:22+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-HB-WH,CN-HB-WH,,8
TRE-SYN-A-0048-09,ORD-SYN-A-0048,SHP-SYN-A-0048,2026-06-07T13:32:35+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-HB-WH,CN-HB-WH,,9
TRE-SYN-A-0049-01,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-05T17:59:13+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,1
TRE-SYN-A-0049-02,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-06T00:42:17+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,2
TRE-SYN-A-0049-03,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-06T01:12:40+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,3
TRE-SYN-A-0049-04,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-06T02:36:21+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-A-0049-05,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-06T12:54:13+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-A-0049-06,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-06T16:48:34+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-A-0049-07,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-07T02:59:35+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-A-0049-08,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-07T07:07:54+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-A-0049-09,ORD-SYN-A-0049,SHP-SYN-A-0049,2026-06-07T08:09:04+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-A-0050-01,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-05T20:02:17+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,1
TRE-SYN-A-0050-02,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-06T03:49:22+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,2
TRE-SYN-A-0050-03,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-06T04:23:21+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,3
TRE-SYN-A-0050-04,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-06T05:32:25+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-A-0050-05,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-06T13:15:03+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-A-0050-06,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-06T16:20:58+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-A-0050-07,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-07T02:02:15+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-A-0050-08,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-07T10:55:53+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-A-0050-09,ORD-SYN-A-0050,SHP-SYN-A-0050,2026-06-07T11:56:56+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-A-0051-01,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-06T23:42:50+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-A-0051-02,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-07T06:17:05+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-A-0051-03,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-07T07:13:08+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-A-0051-04,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-07T08:14:37+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-A-0051-05,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-07T20:50:50+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-A-0051-06,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-08T00:26:07+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-A-0051-07,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-08T09:13:06+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-A-0051-08,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-08T17:15:47+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-A-0051-09,ORD-SYN-A-0051,SHP-SYN-A-0051,2026-06-08T19:04:35+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-A-0052-01,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-06T15:30:24+08:00,shipment_created,shipment_created,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-A-0052-02,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-06T19:07:41+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-A-0052-03,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-06T20:20:46+08:00,origin_departed,origin_departed,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-A-0052-04,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-06T21:35:24+08:00,in_transit,in_transit,CAR-SYN-ECON,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-A-0052-05,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-07T05:08:51+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-A-0052-06,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-07T06:21:11+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-A-0052-07,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-07T22:09:37+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-A-0052-08,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-08T02:12:46+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-A-0052-09,ORD-SYN-A-0052,SHP-SYN-A-0052,2026-06-08T03:20:17+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-A-0053-01,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-06T18:32:12+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,1
TRE-SYN-A-0053-02,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-07T01:56:26+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,2
TRE-SYN-A-0053-03,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-07T02:52:53+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,3
TRE-SYN-A-0053-04,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-07T03:53:41+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-A-0053-05,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-07T12:52:49+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-A-0053-06,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-07T16:20:57+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-A-0053-07,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-08T04:50:27+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-A-0053-08,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-08T09:02:42+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-A-0053-09,ORD-SYN-A-0053,SHP-SYN-A-0053,2026-06-08T11:31:03+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-A-0054-01,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-06T21:06:21+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,1
TRE-SYN-A-0054-02,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-07T00:39:06+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,2
TRE-SYN-A-0054-03,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-07T01:41:12+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,3
TRE-SYN-A-0054-04,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-07T02:37:40+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-A-0054-05,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-07T09:24:11+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-A-0054-06,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-07T11:43:25+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-A-0054-07,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-07T21:40:43+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-A-0054-08,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-08T02:41:26+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-A-0054-09,ORD-SYN-A-0054,SHP-SYN-A-0054,2026-06-08T06:47:47+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-A-0055-01,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-06T13:34:25+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,1
TRE-SYN-A-0055-02,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-06T18:06:07+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,2
TRE-SYN-A-0055-03,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-06T19:25:13+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,3
TRE-SYN-A-0055-04,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-06T20:01:58+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-A-0055-05,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-07T07:52:57+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-A-0055-06,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-07T09:18:51+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-A-0055-07,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-07T19:51:49+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-A-0055-08,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-07T22:36:27+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-A-0055-09,ORD-SYN-A-0055,SHP-SYN-A-0055,2026-06-07T23:37:28+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-A-0056-01,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-06T16:56:51+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-A-0056-02,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-06T23:56:59+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-A-0056-03,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-07T00:58:59+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-A-0056-04,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-07T02:12:02+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-A-0056-05,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-07T12:57:49+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-A-0056-06,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-07T16:28:06+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-A-0056-07,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-08T06:41:24+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-A-0056-08,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-08T12:19:18+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-A-0056-09,ORD-SYN-A-0056,SHP-SYN-A-0056,2026-06-08T14:26:18+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-A-0057-01,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-06T19:20:37+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,1
TRE-SYN-A-0057-02,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-06T22:00:13+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,2
TRE-SYN-A-0057-03,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-06T22:38:55+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,3
TRE-SYN-A-0057-04,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-06T23:10:53+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-A-0057-05,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-07T10:57:40+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-A-0057-06,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-07T12:55:22+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-A-0057-07,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-08T02:47:50+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-A-0057-08,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-08T11:32:30+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-A-0057-09,ORD-SYN-A-0057,SHP-SYN-A-0057,2026-06-08T17:00:51+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-A-0058-01,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-06T22:27:13+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-HB-WH,,1
TRE-SYN-A-0058-02,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-07T06:13:56+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-HB-WH,,2
TRE-SYN-A-0058-03,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-07T07:01:33+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-HB-WH,,3
TRE-SYN-A-0058-04,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-07T08:27:58+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-HB-WH,,4
TRE-SYN-A-0058-05,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-07T20:35:15+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-HB-WH,,5
TRE-SYN-A-0058-06,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-07T21:42:50+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-HB-WH,,6
TRE-SYN-A-0058-07,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-08T10:24:19+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-HB-WH,CN-HB-WH,,7
TRE-SYN-A-0058-08,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-08T18:38:33+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-HB-WH,CN-HB-WH,,8
TRE-SYN-A-0058-09,ORD-SYN-A-0058,SHP-SYN-A-0058,2026-06-08T21:48:59+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-HB-WH,CN-HB-WH,,9
TRE-SYN-A-0059-01,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-06T13:57:47+08:00,shipment_created,shipment_created,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-A-0059-02,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-06T16:34:20+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-A-0059-03,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-06T17:14:50+08:00,origin_departed,origin_departed,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-A-0059-04,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-06T18:19:57+08:00,in_transit,in_transit,CAR-SYN-ECON,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-A-0059-05,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-07T05:45:58+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-A-0059-06,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-07T08:27:50+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-A-0059-07,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-07T23:26:45+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-A-0059-08,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-08T07:07:42+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-A-0059-09,ORD-SYN-A-0059,SHP-SYN-A-0059,2026-06-08T11:53:56+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-A-0060-01,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-06T17:26:24+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-A-0060-02,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-06T22:47:08+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-A-0060-03,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-06T23:40:31+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-A-0060-04,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-07T00:29:49+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-A-0060-05,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-07T07:06:17+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-A-0060-06,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-07T08:35:19+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-A-0060-07,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-07T19:11:57+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-A-0060-08,ORD-SYN-A-0060,SHP-SYN-A-0060,2026-06-07T23:52:08+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,8
