event_id,order_id,event_time,event_code,raw_status,warehouse_id,quantity,quantity_unit,source_system
WHE-SYN-A-0042-02,ORD-SYN-A-0042,2026-06-05T15:12:55+08:00,picking_started,picking_started,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-03,ORD-SYN-A-0042,2026-06-05T15:59:00+08:00,picking_completed,picking_completed,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-04,ORD-SYN-A-0042,2026-06-05T16:29:04+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-05,ORD-SYN-A-0042,2026-06-05T16:58:58+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-06,ORD-SYN-A-0042,2026-06-05T17:10:02+08:00,packing_started,packing_started,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-07,ORD-SYN-A-0042,2026-06-05T17:41:44+08:00,packing_completed,packing_completed,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-08,ORD-SYN-A-0042,2026-06-05T17:51:02+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0042-09,ORD-SYN-A-0042,2026-06-05T18:00:44+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0043-01,ORD-SYN-A-0043,2026-06-05T17:53:41+08:00,order_received,order_received,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-02,ORD-SYN-A-0043,2026-06-05T18:25:17+08:00,picking_started,picking_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-03,ORD-SYN-A-0043,2026-06-05T19:08:31+08:00,picking_completed,picking_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-04,ORD-SYN-A-0043,2026-06-05T19:41:08+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-05,ORD-SYN-A-0043,2026-06-05T20:13:08+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-06,ORD-SYN-A-0043,2026-06-05T20:24:51+08:00,packing_started,packing_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-07,ORD-SYN-A-0043,2026-06-05T21:01:26+08:00,packing_completed,packing_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-08,ORD-SYN-A-0043,2026-06-05T21:21:50+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0043-09,ORD-SYN-A-0043,2026-06-05T21:32:56+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0044-01,ORD-SYN-A-0044,2026-06-05T10:21:38+08:00,order_received,order_received,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-02,ORD-SYN-A-0044,2026-06-05T10:54:24+08:00,picking_started,picking_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-03,ORD-SYN-A-0044,2026-06-05T11:46:09+08:00,picking_completed,picking_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-04,ORD-SYN-A-0044,2026-06-05T12:18:13+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-05,ORD-SYN-A-0044,2026-06-05T12:39:56+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-06,ORD-SYN-A-0044,2026-06-05T12:50:11+08:00,packing_started,packing_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-07,ORD-SYN-A-0044,2026-06-05T13:25:37+08:00,packing_completed,packing_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-08,ORD-SYN-A-0044,2026-06-05T13:48:53+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0044-09,ORD-SYN-A-0044,2026-06-05T13:55:08+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0045-01,ORD-SYN-A-0045,2026-06-05T12:39:44+08:00,order_received,order_received,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-02,ORD-SYN-A-0045,2026-06-05T13:19:51+08:00,picking_started,picking_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-03,ORD-SYN-A-0045,2026-06-05T14:02:08+08:00,picking_completed,picking_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-04,ORD-SYN-A-0045,2026-06-05T14:23:27+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-05,ORD-SYN-A-0045,2026-06-05T14:49:08+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-06,ORD-SYN-A-0045,2026-06-05T14:57:48+08:00,packing_started,packing_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-07,ORD-SYN-A-0045,2026-06-05T15:28:22+08:00,packing_completed,packing_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-08,ORD-SYN-A-0045,2026-06-05T15:53:21+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0045-09,ORD-SYN-A-0045,2026-06-05T16:04:48+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0046-01,ORD-SYN-A-0046,2026-06-05T15:58:34+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-02,ORD-SYN-A-0046,2026-06-05T16:44:12+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-03,ORD-SYN-A-0046,2026-06-05T17:27:42+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-04,ORD-SYN-A-0046,2026-06-05T17:56:20+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-05,ORD-SYN-A-0046,2026-06-05T18:23:34+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-06,ORD-SYN-A-0046,2026-06-05T18:30:45+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-07,ORD-SYN-A-0046,2026-06-05T19:05:23+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-08,ORD-SYN-A-0046,2026-06-05T19:16:43+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0046-09,ORD-SYN-A-0046,2026-06-05T19:25:36+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0047-01,ORD-SYN-A-0047,2026-06-05T18:32:03+08:00,order_received,order_received,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-02,ORD-SYN-A-0047,2026-06-05T19:11:13+08:00,picking_started,picking_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-03,ORD-SYN-A-0047,2026-06-05T19:56:14+08:00,picking_completed,picking_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-04,ORD-SYN-A-0047,2026-06-05T20:23:06+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-05,ORD-SYN-A-0047,2026-06-05T20:49:34+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-06,ORD-SYN-A-0047,2026-06-05T21:01:11+08:00,packing_started,packing_started,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-07,ORD-SYN-A-0047,2026-06-05T21:36:07+08:00,packing_completed,packing_completed,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-08,ORD-SYN-A-0047,2026-06-05T22:03:09+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0047-09,ORD-SYN-A-0047,2026-06-05T22:14:42+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,5,piece,synthetic_case_generator
WHE-SYN-A-0048-01,ORD-SYN-A-0048,2026-06-05T10:50:41+08:00,order_received,order_received,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-02,ORD-SYN-A-0048,2026-06-05T11:22:33+08:00,picking_started,picking_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-03,ORD-SYN-A-0048,2026-06-05T12:16:16+08:00,picking_completed,picking_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-04,ORD-SYN-A-0048,2026-06-05T12:37:37+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-05,ORD-SYN-A-0048,2026-06-05T13:09:42+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-06,ORD-SYN-A-0048,2026-06-05T13:15:18+08:00,packing_started,packing_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-07,ORD-SYN-A-0048,2026-06-05T13:46:32+08:00,packing_completed,packing_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-08,ORD-SYN-A-0048,2026-06-05T14:11:30+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0048-09,ORD-SYN-A-0048,2026-06-05T14:20:19+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0049-01,ORD-SYN-A-0049,2026-06-05T14:14:46+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-02,ORD-SYN-A-0049,2026-06-05T14:57:46+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-03,ORD-SYN-A-0049,2026-06-05T15:39:48+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-04,ORD-SYN-A-0049,2026-06-05T16:11:41+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-05,ORD-SYN-A-0049,2026-06-05T16:42:33+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-06,ORD-SYN-A-0049,2026-06-05T16:47:34+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-07,ORD-SYN-A-0049,2026-06-05T17:30:38+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-08,ORD-SYN-A-0049,2026-06-05T17:59:13+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0049-09,ORD-SYN-A-0049,2026-06-05T18:05:08+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0050-01,ORD-SYN-A-0050,2026-06-05T16:45:13+08:00,order_received,order_received,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-02,ORD-SYN-A-0050,2026-06-05T17:27:33+08:00,picking_started,picking_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-03,ORD-SYN-A-0050,2026-06-05T18:18:03+08:00,picking_completed,picking_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-04,ORD-SYN-A-0050,2026-06-05T18:41:34+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-05,ORD-SYN-A-0050,2026-06-05T19:09:17+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-06,ORD-SYN-A-0050,2026-06-05T19:15:47+08:00,packing_started,packing_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-07,ORD-SYN-A-0050,2026-06-05T19:47:07+08:00,packing_completed,packing_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-08,ORD-SYN-A-0050,2026-06-05T20:02:17+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0050-09,ORD-SYN-A-0050,2026-06-05T20:10:57+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0051-01,ORD-SYN-A-0051,2026-06-06T20:08:48+08:00,order_received,order_received,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-02,ORD-SYN-A-0051,2026-06-06T20:59:29+08:00,picking_started,picking_started,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-03,ORD-SYN-A-0051,2026-06-06T21:46:56+08:00,picking_completed,picking_completed,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-04,ORD-SYN-A-0051,2026-06-06T22:09:57+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-05,ORD-SYN-A-0051,2026-06-06T22:40:11+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-06,ORD-SYN-A-0051,2026-06-06T22:44:07+08:00,packing_started,packing_started,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-07,ORD-SYN-A-0051,2026-06-06T23:16:31+08:00,packing_completed,packing_completed,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-08,ORD-SYN-A-0051,2026-06-06T23:42:50+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0051-09,ORD-SYN-A-0051,2026-06-06T23:52:48+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,5,piece,synthetic_case_generator
WHE-SYN-A-0052-01,ORD-SYN-A-0052,2026-06-06T11:44:17+08:00,order_received,order_received,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-02,ORD-SYN-A-0052,2026-06-06T12:27:14+08:00,picking_started,picking_started,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-03,ORD-SYN-A-0052,2026-06-06T13:15:42+08:00,picking_completed,picking_completed,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-04,ORD-SYN-A-0052,2026-06-06T13:46:20+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-05,ORD-SYN-A-0052,2026-06-06T14:10:26+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-06,ORD-SYN-A-0052,2026-06-06T14:20:42+08:00,packing_started,packing_started,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-07,ORD-SYN-A-0052,2026-06-06T15:02:53+08:00,packing_completed,packing_completed,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-08,ORD-SYN-A-0052,2026-06-06T15:30:24+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0052-09,ORD-SYN-A-0052,2026-06-06T15:39:08+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0053-01,ORD-SYN-A-0053,2026-06-06T15:08:23+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-02,ORD-SYN-A-0053,2026-06-06T15:39:15+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-03,ORD-SYN-A-0053,2026-06-06T16:32:41+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-04,ORD-SYN-A-0053,2026-06-06T17:03:14+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-05,ORD-SYN-A-0053,2026-06-06T17:24:24+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-06,ORD-SYN-A-0053,2026-06-06T17:35:29+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-07,ORD-SYN-A-0053,2026-06-06T18:08:36+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-08,ORD-SYN-A-0053,2026-06-06T18:32:12+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0053-09,ORD-SYN-A-0053,2026-06-06T18:37:46+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0054-01,ORD-SYN-A-0054,2026-06-06T17:25:01+08:00,order_received,order_received,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-02,ORD-SYN-A-0054,2026-06-06T18:04:14+08:00,picking_started,picking_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-03,ORD-SYN-A-0054,2026-06-06T18:52:53+08:00,picking_completed,picking_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-04,ORD-SYN-A-0054,2026-06-06T19:25:09+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-05,ORD-SYN-A-0054,2026-06-06T19:56:58+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-06,ORD-SYN-A-0054,2026-06-06T20:06:18+08:00,packing_started,packing_started,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-07,ORD-SYN-A-0054,2026-06-06T20:47:58+08:00,packing_completed,packing_completed,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-08,ORD-SYN-A-0054,2026-06-06T21:06:21+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0054-09,ORD-SYN-A-0054,2026-06-06T21:14:19+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-01,ORD-SYN-A-0055,2026-06-06T09:48:06+08:00,order_received,order_received,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-02,ORD-SYN-A-0055,2026-06-06T10:37:47+08:00,picking_started,picking_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-03,ORD-SYN-A-0055,2026-06-06T11:22:43+08:00,picking_completed,picking_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-04,ORD-SYN-A-0055,2026-06-06T11:54:22+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-05,ORD-SYN-A-0055,2026-06-06T12:20:38+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-06,ORD-SYN-A-0055,2026-06-06T12:28:27+08:00,packing_started,packing_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-07,ORD-SYN-A-0055,2026-06-06T13:07:07+08:00,packing_completed,packing_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-08,ORD-SYN-A-0055,2026-06-06T13:34:25+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0055-09,ORD-SYN-A-0055,2026-06-06T13:45:38+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0056-01,ORD-SYN-A-0056,2026-06-06T13:13:42+08:00,order_received,order_received,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-02,ORD-SYN-A-0056,2026-06-06T13:58:51+08:00,picking_started,picking_started,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-03,ORD-SYN-A-0056,2026-06-06T14:51:25+08:00,picking_completed,picking_completed,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-04,ORD-SYN-A-0056,2026-06-06T15:18:15+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-05,ORD-SYN-A-0056,2026-06-06T15:49:03+08:00,quality_check_completed,quality_check_completed,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-06,ORD-SYN-A-0056,2026-06-06T15:56:55+08:00,packing_started,packing_started,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-07,ORD-SYN-A-0056,2026-06-06T16:37:34+08:00,packing_completed,packing_completed,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-08,ORD-SYN-A-0056,2026-06-06T16:56:51+08:00,ready_to_ship,ready_to_ship,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0056-09,ORD-SYN-A-0056,2026-06-06T17:04:15+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-WEST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-01,ORD-SYN-A-0057,2026-06-06T15:44:01+08:00,order_received,order_received,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-02,ORD-SYN-A-0057,2026-06-06T16:27:24+08:00,picking_started,picking_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-03,ORD-SYN-A-0057,2026-06-06T17:20:41+08:00,picking_completed,picking_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-04,ORD-SYN-A-0057,2026-06-06T17:43:42+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-05,ORD-SYN-A-0057,2026-06-06T18:09:54+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-06,ORD-SYN-A-0057,2026-06-06T18:19:11+08:00,packing_started,packing_started,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-07,ORD-SYN-A-0057,2026-06-06T19:03:27+08:00,packing_completed,packing_completed,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-08,ORD-SYN-A-0057,2026-06-06T19:20:37+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0057-09,ORD-SYN-A-0057,2026-06-06T19:25:56+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,2,piece,synthetic_case_generator
WHE-SYN-A-0058-01,ORD-SYN-A-0058,2026-06-06T18:54:42+08:00,order_received,order_received,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-02,ORD-SYN-A-0058,2026-06-06T19:28:39+08:00,picking_started,picking_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-03,ORD-SYN-A-0058,2026-06-06T20:18:15+08:00,picking_completed,picking_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-04,ORD-SYN-A-0058,2026-06-06T20:46:14+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-05,ORD-SYN-A-0058,2026-06-06T21:15:25+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-06,ORD-SYN-A-0058,2026-06-06T21:21:18+08:00,packing_started,packing_started,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-07,ORD-SYN-A-0058,2026-06-06T22:02:21+08:00,packing_completed,packing_completed,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-08,ORD-SYN-A-0058,2026-06-06T22:27:13+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0058-09,ORD-SYN-A-0058,2026-06-06T22:37:23+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,4,piece,synthetic_case_generator
WHE-SYN-A-0059-01,ORD-SYN-A-0059,2026-06-06T10:28:06+08:00,order_received,order_received,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-02,ORD-SYN-A-0059,2026-06-06T10:59:11+08:00,picking_started,picking_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-03,ORD-SYN-A-0059,2026-06-06T11:53:22+08:00,picking_completed,picking_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-04,ORD-SYN-A-0059,2026-06-06T12:22:43+08:00,quality_check_started,quality_check_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-05,ORD-SYN-A-0059,2026-06-06T12:54:11+08:00,quality_check_completed,quality_check_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-06,ORD-SYN-A-0059,2026-06-06T13:05:03+08:00,packing_started,packing_started,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-07,ORD-SYN-A-0059,2026-06-06T13:36:32+08:00,packing_completed,packing_completed,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-08,ORD-SYN-A-0059,2026-06-06T13:57:47+08:00,ready_to_ship,ready_to_ship,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0059-09,ORD-SYN-A-0059,2026-06-06T14:09:45+08:00,shipped_from_warehouse,shipped_from_warehouse,WH-SYN-EAST,3,piece,synthetic_case_generator
WHE-SYN-A-0060-01,ORD-SYN-A-0060,2026-06-06T13:46:01+08:00,order_received,order_received,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0060-02,ORD-SYN-A-0060,2026-06-06T14:27:32+08:00,picking_started,picking_started,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0060-03,ORD-SYN-A-0060,2026-06-06T15:24:15+08:00,picking_completed,picking_completed,WH-SYN-WEST,4,piece,synthetic_case_generator
WHE-SYN-A-0060-04,ORD-SYN-A-0060,2026-06-06T15:48:19+08:00,quality_check_started,quality_check_started,WH-SYN-WEST,4,piece,synthetic_case_generator
