tracking_event_id,order_id,shipment_id,event_time,event_code,raw_status,carrier_id,location_code,region_code,exception_code,sequence_number
TRE-SYN-B-0066-05,ORD-SYN-B-0066,SHP-SYN-B-0066,2026-06-08T10:59:51+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-B-0066-06,ORD-SYN-B-0066,SHP-SYN-B-0066,2026-06-08T12:01:39+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-B-0066-07,ORD-SYN-B-0066,SHP-SYN-B-0066,2026-06-09T00:38:17+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-B-0066-08,ORD-SYN-B-0066,SHP-SYN-B-0066,2026-06-09T06:12:57+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-B-0066-09,ORD-SYN-B-0066,SHP-SYN-B-0066,2026-06-09T10:45:13+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-B-0067-01,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-07T16:45:31+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,1
TRE-SYN-B-0067-02,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-08T00:03:28+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,2
TRE-SYN-B-0067-03,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-08T00:54:26+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,3
TRE-SYN-B-0067-04,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-08T02:21:27+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-B-0067-05,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-08T14:47:26+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-B-0067-06,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-08T16:24:24+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-B-0067-07,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-09T01:25:03+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-B-0067-08,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-09T05:06:22+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-B-0067-09,ORD-SYN-B-0067,SHP-SYN-B-0067,2026-06-09T08:06:14+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-B-0068-01,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-07T19:17:35+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-SD-QD,,1
TRE-SYN-B-0068-02,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-07T22:14:59+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-SD-QD,,2
TRE-SYN-B-0068-03,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-07T22:52:06+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-SD-QD,,3
TRE-SYN-B-0068-04,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-08T00:06:13+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-B-0068-05,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-08T07:26:23+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-B-0068-06,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-08T08:40:04+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-B-0068-07,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-08T22:10:42+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-B-0068-08,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-09T00:56:44+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-B-0068-09,ORD-SYN-B-0068,SHP-SYN-B-0068,2026-06-09T03:36:19+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-B-0069-01,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-07T22:08:48+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-B-0069-02,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-08T03:23:22+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-B-0069-03,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-08T04:22:29+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-B-0069-04,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-08T05:11:00+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-B-0069-05,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-08T12:36:06+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-B-0069-06,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-08T14:23:03+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-B-0069-07,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-09T04:47:32+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-B-0069-08,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-09T07:23:44+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-B-0069-09,ORD-SYN-B-0069,SHP-SYN-B-0069,2026-06-09T10:27:52+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-B-0070-01,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-07T13:32:16+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,1
TRE-SYN-B-0070-02,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-07T16:49:24+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,2
TRE-SYN-B-0070-03,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-07T17:48:10+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,3
TRE-SYN-B-0070-04,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-07T18:40:54+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-B-0070-05,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-08T06:02:22+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-B-0070-06,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-08T08:49:40+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-B-0070-07,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-08T22:29:01+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-B-0070-08,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-09T05:16:32+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-B-0070-09,ORD-SYN-B-0070,SHP-SYN-B-0070,2026-06-09T07:29:57+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-B-0071-01,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-07T17:21:32+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-B-0071-02,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-07T21:12:07+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-B-0071-03,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-07T22:29:41+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-B-0071-04,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-07T23:35:00+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-B-0071-05,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-08T08:54:10+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-B-0071-06,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-08T11:49:08+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-B-0071-07,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-09T00:52:35+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-B-0071-08,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-09T03:57:31+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-B-0071-09,ORD-SYN-B-0071,SHP-SYN-B-0071,2026-06-09T06:39:28+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-B-0072-01,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-07T20:39:19+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,1
TRE-SYN-B-0072-02,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-08T01:26:13+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,2
TRE-SYN-B-0072-03,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-08T02:01:56+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-WEST,CN-SD-QD,,3
TRE-SYN-B-0072-04,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-08T02:35:29+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-B-0072-05,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-08T09:59:03+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-B-0072-06,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-08T11:04:25+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-B-0072-07,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-08T22:58:13+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-B-0072-08,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-09T01:28:03+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-B-0072-09,ORD-SYN-B-0072,SHP-SYN-B-0072,2026-06-09T03:58:26+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-B-0073-01,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-09T05:27:05+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-JS-NJ,,1
TRE-SYN-B-0073-02,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-09T08:40:10+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-JS-NJ,,2
TRE-SYN-B-0073-03,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-09T09:46:55+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-WEST,CN-JS-NJ,,3
TRE-SYN-B-0073-04,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-09T10:25:41+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-B-0073-05,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-09T17:37:17+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-B-0073-06,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-09T20:41:41+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-B-0073-07,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-10T09:15:14+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-B-0073-08,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-10T16:56:27+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-B-0073-09,ORD-SYN-B-0073,SHP-SYN-B-0073,2026-06-10T18:40:17+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-B-0074-01,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-09T05:47:06+08:00,shipment_created,shipment_created,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,1
TRE-SYN-B-0074-02,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-09T12:56:04+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,2
TRE-SYN-B-0074-03,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-09T13:28:29+08:00,origin_departed,origin_departed,CAR-SYN-STD,ORIGIN-WH-SYN-EAST,CN-ZJ-HZ,,3
TRE-SYN-B-0074-04,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-09T14:48:55+08:00,in_transit,in_transit,CAR-SYN-STD,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-B-0074-05,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-10T00:36:39+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-STD,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-B-0074-06,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-10T03:26:37+08:00,departed_hub,departed_hub,CAR-SYN-STD,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-B-0074-07,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-10T19:22:45+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-STD,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-B-0074-08,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-10T21:44:44+08:00,out_for_delivery,out_for_delivery,CAR-SYN-STD,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-B-0074-09,ORD-SYN-B-0074,SHP-SYN-B-0074,2026-06-11T01:09:22+08:00,delivered,delivered,CAR-SYN-STD,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-B-0075-01,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-09T05:53:10+08:00,shipment_created,shipment_created,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-B-0075-02,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-09T13:50:51+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-B-0075-03,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-09T15:13:55+08:00,origin_departed,origin_departed,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-B-0075-04,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-09T16:18:12+08:00,in_transit,in_transit,CAR-SYN-ECON,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-B-0075-05,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-10T02:35:00+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-B-0075-06,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-10T04:15:03+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-B-0075-07,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-10T15:41:57+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-B-0075-08,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-10T20:20:41+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-B-0075-09,ORD-SYN-B-0075,SHP-SYN-B-0075,2026-06-10T23:12:51+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-B-0076-01,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-09T06:10:17+08:00,shipment_created,shipment_created,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-B-0076-02,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-09T11:59:37+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-B-0076-03,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-09T13:03:30+08:00,origin_departed,origin_departed,CAR-SYN-ECON,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-B-0076-04,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-09T13:39:08+08:00,in_transit,in_transit,CAR-SYN-ECON,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-B-0076-05,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-09T20:18:52+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-B-0076-06,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-10T00:16:27+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-B-0076-07,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-10T10:04:01+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-B-0076-08,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-10T13:18:22+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-B-0076-09,ORD-SYN-B-0076,SHP-SYN-B-0076,2026-06-10T16:26:16+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-B-0077-01,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-09T04:25:24+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,1
TRE-SYN-B-0077-02,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-09T07:56:00+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,2
TRE-SYN-B-0077-03,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-09T08:31:47+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-SD-QD,,3
TRE-SYN-B-0077-04,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-09T09:41:48+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-SD-QD,,4
TRE-SYN-B-0077-05,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-09T16:11:11+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,5
TRE-SYN-B-0077-06,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-09T17:55:58+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-SD-QD,,6
TRE-SYN-B-0077-07,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-10T06:06:57+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-SD-QD,CN-SD-QD,,7
TRE-SYN-B-0077-08,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-10T14:59:38+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,8
TRE-SYN-B-0077-09,ORD-SYN-B-0077,SHP-SYN-B-0077,2026-06-10T16:32:44+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-SD-QD,CN-SD-QD,,9
TRE-SYN-B-0078-01,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-09T04:54:06+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,1
TRE-SYN-B-0078-02,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-09T08:39:47+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,2
TRE-SYN-B-0078-03,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-09T09:55:40+08:00,origin_departed,origin_departed,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-JS-NJ,,3
TRE-SYN-B-0078-04,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-09T11:01:33+08:00,in_transit,in_transit,CAR-SYN-FAST,LINEHAUL-SYN-01,CN-JS-NJ,,4
TRE-SYN-B-0078-05,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-09T17:40:28+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-FAST,HUB-SYN-01,CN-JS-NJ,,5
TRE-SYN-B-0078-06,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-09T21:22:36+08:00,departed_hub,departed_hub,CAR-SYN-FAST,HUB-SYN-01,CN-JS-NJ,,6
TRE-SYN-B-0078-07,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-10T11:10:49+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-FAST,DEST-CN-JS-NJ,CN-JS-NJ,,7
TRE-SYN-B-0078-08,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-10T13:34:33+08:00,out_for_delivery,out_for_delivery,CAR-SYN-FAST,SITE-CN-JS-NJ,CN-JS-NJ,,8
TRE-SYN-B-0078-09,ORD-SYN-B-0078,SHP-SYN-B-0078,2026-06-10T18:28:46+08:00,delivered,delivered,CAR-SYN-FAST,SITE-CN-JS-NJ,CN-JS-NJ,,9
TRE-SYN-B-0079-01,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-09T04:49:12+08:00,shipment_created,shipment_created,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,1
TRE-SYN-B-0079-02,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-09T10:03:53+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,2
TRE-SYN-B-0079-03,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-09T10:56:35+08:00,origin_departed,origin_departed,CAR-SYN-ECON,ORIGIN-WH-SYN-WEST,CN-ZJ-HZ,,3
TRE-SYN-B-0079-04,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-09T11:56:58+08:00,in_transit,in_transit,CAR-SYN-ECON,LINEHAUL-SYN-01,CN-ZJ-HZ,,4
TRE-SYN-B-0079-05,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-09T19:33:59+08:00,arrived_at_hub,arrived_at_hub,CAR-SYN-ECON,HUB-SYN-01,CN-ZJ-HZ,,5
TRE-SYN-B-0079-06,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-09T23:09:15+08:00,departed_hub,departed_hub,CAR-SYN-ECON,HUB-SYN-01,CN-ZJ-HZ,,6
TRE-SYN-B-0079-07,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-10T10:20:09+08:00,arrived_at_destination_city,arrived_at_destination_city,CAR-SYN-ECON,DEST-CN-ZJ-HZ,CN-ZJ-HZ,,7
TRE-SYN-B-0079-08,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-10T16:18:38+08:00,out_for_delivery,out_for_delivery,CAR-SYN-ECON,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,8
TRE-SYN-B-0079-09,ORD-SYN-B-0079,SHP-SYN-B-0079,2026-06-10T21:30:17+08:00,delivered,delivered,CAR-SYN-ECON,SITE-CN-ZJ-HZ,CN-ZJ-HZ,,9
TRE-SYN-B-0080-01,ORD-SYN-B-0080,SHP-SYN-B-0080,2026-06-09T04:26:10+08:00,shipment_created,shipment_created,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-HB-WH,,1
TRE-SYN-B-0080-02,ORD-SYN-B-0080,SHP-SYN-B-0080,2026-06-09T10:17:14+08:00,carrier_picked_up,carrier_picked_up,CAR-SYN-FAST,ORIGIN-WH-SYN-EAST,CN-HB-WH,,2
